trans_id,CUSTOMERACCID,type,operation,TransactionType,Debit,Credit,amount,balance,bankID,BranchID,Channel,TransactionDate
T00690530,3326,Debit,Cash Withdrawal,1,500,0,500,29776.5,1,120,5,1/4/2019 9:49
T00687346,3327,Debit,Cash Withdrawal,1,4200,0,4200,21280.5,1,140,5,1/4/2019 14:25
T00691068,3328,Debit,Cash Withdrawal,1,1200,0,1200,23899,1,211,5,1/4/2019 14:00
T00726808,3329,Debit,Cash Withdrawal,1,2400,0,2400,53849.4,1,10,5,1/4/2019 8:02
T00726688,3330,Debit,Cash Withdrawal,1,1900,0,1900,51949.4,1,10,5,1/4/2019 8:57
T00630737,3331,Debit,Cash Withdrawal,1,4200,0,4200,17218.3,1,231,5,1/4/2019 9:55
T00631886,3332,Debit,Cash Withdrawal,1,3360,0,3360,23982.5,1,84,5,1/4/2019 11:34
T00631370,3333,Debit,Cash Withdrawal,1,720,0,720,15626.9,1,4,5,1/4/2019 16:04
T00629344,3334,Debit,Cash Withdrawal,1,690,0,690,14039.9,1,224,5,1/4/2019 15:10
T00706533,3335,Debit,Cash Withdrawal,1,58900,0,58900,62974.7,1,16,5,1/4/2019 16:54
T00706235,3336,Credit,Credit in Cash,,0,22498,22498,121874.7,1,16,5,1/4/2019 13:19
T00705334,3337,Debit,Cash Withdrawal,1,4320,0,4320,23531.1,1,338,5,1/4/2019 14:54
T00702450,3338,Debit,Cash Withdrawal,1,2950,0,2950,20391.1,1,37,5,1/4/2019 11:49
T00806685,3339,Credit,Credit in Cash,,0,27488,27488,46757.9,1,40,5,1/4/2019 13:54
T00809238,3340,Debit,Cash Withdrawal,1,9280,0,9280,40986.8,1,197,5,1/4/2019 16:00
T00806841,3341,Debit,Cash Withdrawal,1,16500,0,16500,30257.9,1,40,5,1/4/2019 11:29
T00808991,3342,Debit,Cash Withdrawal,1,390,0,390,12663.7,1,320,5,1/4/2019 8:42
T00564724,3343,Debit,Cash Withdrawal,1,14900,0,14900,64199.1,1,275,5,1/4/2019 16:12
T00595542,3344,Debit,Cash Withdrawal,1,1840,0,1840,15718,1,253,5,1/4/2019 10:27
T01321422,3345,Debit,Cash Withdrawal,1,2400,0,2400,22325.1,1,314,5,1/4/2019 10:49
T01321420,3346,Debit,Cash Withdrawal,1,2760,0,2760,19565.1,1,314,5,1/4/2019 13:00
T01612777,3347,Credit,Credit in Cash,,0,19972,19972,39036.3,1,48,5,1/4/2019 15:30
T02442584,3348,Debit,Cash Withdrawal,1,1800,0,1800,28961.4,1,85,5,1/4/2019 13:28
T02438266,3349,Credit,Credit in Cash,,0,46063,46063,99851.7,1,330,5,1/4/2019 12:00
T00859937,3350,Debit,Cash Withdrawal,1,5700,0,5700,46312.9,1,292,5,1/4/2019 16:27
T00990891,3351,Debit,Cash Withdrawal,1,2040,0,2040,38991.5,1,222,5,1/4/2019 14:23
T00992482,3352,Debit,Cash Withdrawal,1,8100,0,8100,41306.1,1,149,5,1/4/2019 12:27
T01203816,3353,Debit,Cash Withdrawal,1,400,0,400,31919.9,1,247,5,1/4/2019 8:16
T01215585,3354,Debit,Cash Withdrawal,1,2500,0,2500,34893.7,1,213,5,1/4/2019 15:28
T01204517,3355,Debit,Cash Withdrawal,1,750,0,750,23889.9,1,24,5,1/4/2019 15:42
T00424165,3356,Credit,Credit in Cash,,0,2300,2300,19434.1,1,81,5,1/4/2019 9:47
T00427353,3357,Debit,Cash Withdrawal,1,2700,0,2700,16268.9,1,239,5,1/4/2019 14:12
T00427222,3358,Debit,Cash Withdrawal,1,1440,0,1440,18968.9,1,239,5,1/4/2019 12:31
T00482030,3359,Debit,Cash Withdrawal,1,2564,0,2564,95531,1,289,5,1/4/2019 10:29
T00485840,3360,Debit,Cash Withdrawal,1,1560,0,1560,26330.7,1,304,5,1/4/2019 9:27
T00486884,3361,Credit,Credit in Cash,,0,21610,21610,26830.4,1,44,5,1/4/2019 14:19
T00562193,3362,Debit,Cash Withdrawal,1,3280,0,3280,23677.7,1,23,5,1/4/2019 10:59
T00561626,3363,Debit,Cash Withdrawal,1,15300,0,15300,51352.3,1,81,5,1/4/2019 16:22
T00561223,3364,Debit,Cash Withdrawal,1,750,0,750,17322.8,1,15,5,1/4/2019 11:08
T00811174,3365,Debit,Cash Withdrawal,1,2400,0,2400,40482.7,1,151,5,1/4/2019 9:44
T00813563,3366,Debit,Cash Withdrawal,1,870,0,870,29533.4,1,212,5,1/4/2019 14:38
T00814692,3367,Debit,Cash Withdrawal,1,960,0,960,37208.6,1,252,5,1/4/2019 16:01
T00380327,3368,Debit,Cash Withdrawal,1,960,0,960,44917,1,232,5,1/4/2019 10:50
T00385641,3369,Debit,Cash Withdrawal,1,1900,0,1900,20765.7,1,180,5,1/4/2019 14:00
T00387631,3370,Debit,Cash Withdrawal,1,720,0,720,27541.7,1,145,5,1/4/2019 14:56
T00385525,3371,Debit,Cash Withdrawal,1,34800,0,34800,51600.9,1,313,5,1/4/2019 11:42
T01029170,3372,Debit,Cash Withdrawal,1,330,0,330,22907.2,1,114,5,1/4/2019 13:11
T01026505,3373,Debit,Cash Withdrawal,1,720,0,720,47029.8,1,232,5,1/4/2019 16:49
T01088104,3374,Debit,Cash Withdrawal,1,5500,0,5500,20465.9,1,68,5,1/4/2019 9:46
T01088340,3375,Debit,Cash Withdrawal,1,540,0,540,24277,1,245,5,1/4/2019 9:25
T01292526,3376,Debit,Credit Card Withdrawal,,600,0,600,57805.4,1,208,5,1/4/2019 12:40
T01280330,3377,Debit,Cash Withdrawal,1,600,0,600,24931,1,219,5,1/4/2019 13:26
T00168995,3378,Debit,Cash Withdrawal,1,1440,0,1440,31786.7,1,301,5,1/4/2019 12:32
T00169558,3379,Debit,Cash Withdrawal,1,9700,0,9700,20272.6,1,183,5,1/4/2019 14:18
T00171628,3380,Debit,Cash Withdrawal,1,720,0,720,16281.7,1,337,5,1/4/2019 13:52
T00213784,3381,Debit,Cash Withdrawal,1,780,0,780,23556.8,1,180,5,1/4/2019 13:29
T00212062,3382,Debit,Cash Withdrawal,1,1900,0,1900,27508.9,1,313,5,1/4/2019 12:26
T00214493,3383,Debit,Cash Withdrawal,1,6200,0,6200,22646.5,1,263,5,1/4/2019 13:27
T00217167,3384,Debit,Cash Withdrawal,1,600,0,600,66124.3,1,85,5,1/4/2019 16:56
T00218001,3385,Debit,Cash Withdrawal,1,750,0,750,52567.1,1,252,5,1/4/2019 12:34
T00213853,3386,Debit,Cash Withdrawal,1,700,0,700,24336.8,1,180,5,1/4/2019 16:53
T00217165,3387,Debit,Cash Withdrawal,1,1700,0,1700,66724.3,1,85,5,1/4/2019 9:03
T00373738,3388,Credit,Credit in Cash,,0,10900,10900,49431.2,1,81,5,1/4/2019 13:09
T00374917,3389,Debit,Cash Withdrawal,1,3000,0,3000,34973.7,1,133,5,1/4/2019 12:29
T00373316,3390,Debit,Cash Withdrawal,1,2880,0,2880,15651.7,1,112,5,1/4/2019 14:09
T00374297,3391,Debit,Cash Withdrawal,1,3900,0,3900,20225.3,1,43,5,1/4/2019 15:25
T00372739,3392,Debit,Cash Withdrawal,1,2160,0,2160,25840.5,1,204,5,1/4/2019 8:14
T00163068,3393,Debit,Cash Withdrawal,1,12500,0,12500,52158.7,1,129,5,1/4/2019 8:53
T00165694,3394,Debit,Cash Withdrawal,1,700,0,700,44574.3,1,218,5,1/4/2019 9:31
T00996911,3395,Credit,Credit in Cash,,0,1600,1600,61476.3,1,216,5,1/4/2019 14:01
T00998224,3396,Debit,Cash Withdrawal,1,600,0,600,37325.9,1,36,5,1/4/2019 11:57
T00996770,3397,Debit,Cash Withdrawal,1,8939,0,8939,52537.3,1,216,5,1/4/2019 16:42
T02611818,3398,Debit,Cash Withdrawal,1,10800,0,10800,14644.7,1,6,5,1/4/2019 16:52
T02688739,3399,Debit,Cash Withdrawal,1,1800,0,1800,42830.9,1,270,5,1/4/2019 8:04
T02610887,3400,Debit,Credit Card Withdrawal,,3900,0,3900,63781.3,1,293,5,1/4/2019 14:24
T03026962,3401,Debit,Cash Withdrawal,1,8400,0,8400,21015.1,1,20,5,1/4/2019 8:21
T00938749,3402,Debit,Cash Withdrawal,1,720,0,720,17484.9,1,170,5,1/4/2019 8:54
T00983179,3403,Debit,Cash Withdrawal,1,1900,0,1900,16492.6,1,325,5,1/4/2019 12:14
T00988071,3404,Debit,Cash Withdrawal,1,4800,0,4800,21389.4,1,337,5,1/4/2019 8:06
T00987724,3405,Debit,Cash Withdrawal,1,1080,0,1080,27585.3,1,154,5,1/4/2019 9:29
T00988491,3406,Debit,Cash Withdrawal,1,3300,0,3300,41497.9,1,145,5,1/4/2019 10:30
T01092541,3407,Debit,Credit Card Withdrawal,,2700,0,2700,68333.6,1,206,5,1/4/2019 14:19
T01090793,3408,Credit,Credit in Cash,,0,4000,4000,24867.3,1,48,5,1/4/2019 8:05
T01091264,3409,Debit,Cash Withdrawal,1,3360,0,3360,26817,1,308,5,1/4/2019 8:44
T02121825,3410,Debit,Cash Withdrawal,1,1080,0,1080,22676.6,1,156,5,1/4/2019 16:07
T02127574,3411,Debit,Cash Withdrawal,1,11400,0,11400,18562.1,1,131,5,1/4/2019 16:59
T00079042,3412,Debit,Cash Withdrawal,1,1300,0,1300,37743.7,1,234,5,1/4/2019 16:15
T00080096,3413,Debit,Cash Withdrawal,1,5400,0,5400,24168.8,1,10,5,1/4/2019 9:45
T00081962,3414,Debit,Cash Withdrawal,1,960,0,960,36797.9,1,93,5,1/4/2019 14:09
T00057115,3415,Debit,Cash Withdrawal,1,2600,0,2600,34655.4,1,13,5,1/4/2019 15:48
T00057616,3416,Debit,Cash Withdrawal,1,560,0,560,26226.2,1,94,5,1/4/2019 16:13
T00111241,3417,Debit,Cash Withdrawal,1,2640,0,2640,42219.3,1,52,5,1/4/2019 9:36
T00110679,3418,Debit,Cash Withdrawal,1,2100,0,2100,54686,1,113,5,1/4/2019 13:45
T00060312,3419,Debit,Cash Withdrawal,1,1500,0,1500,27791.5,1,216,5,1/4/2019 14:41
T00066189,3420,Debit,Cash Withdrawal,1,1280,0,1280,18419.9,1,158,5,1/4/2019 14:19
T00911323,3421,Debit,Cash Withdrawal,1,720,0,720,53799.7,1,16,5,1/4/2019 15:27
T00915054,3422,Debit,Cash Withdrawal,1,6700,0,6700,39201.7,1,9,5,1/4/2019 13:57
T00916485,3423,Debit,Cash Withdrawal,1,1400,0,1400,30391.6,1,224,5,1/4/2019 16:12
T00521220,3424,Debit,Cash Withdrawal,1,1500,0,1500,74502.9,1,310,5,1/4/2019 15:31
T00522796,3425,Debit,Cash Withdrawal,1,2000,0,2000,15113.1,1,172,5,1/4/2019 16:49
T00525281,3426,Debit,Cash Withdrawal,1,2320,0,2320,14721.7,1,98,5,1/4/2019 13:12
T00520721,3427,Debit,Cash Withdrawal,1,2760,0,2760,41999,1,242,5,1/4/2019 12:30
T00523530,3428,Debit,Cash Withdrawal,1,11900,0,11900,56295.6,1,24,5,1/4/2019 13:00
T00578885,3429,Debit,Credit Card Withdrawal,,600,0,600,62284,1,100,5,1/4/2019 9:26
T00680454,3430,Debit,Cash Withdrawal,1,2400,0,2400,33544.6,1,302,5,1/4/2019 10:23
T00678562,3431,Debit,Cash Withdrawal,1,1700,0,1700,51441.4,1,215,5,1/4/2019 14:17
T00467937,3432,Debit,Cash Withdrawal,1,1600,0,1600,49812.6,1,102,5,1/4/2019 12:19
T00467261,3433,Debit,Cash Withdrawal,1,2880,0,2880,33971,1,327,5,1/4/2019 10:34
T00467678,3434,Debit,Cash Withdrawal,1,25400,0,25400,54598.5,1,162,5,1/4/2019 16:09
T00496922,3435,Debit,Cash Withdrawal,1,3600,0,3600,66085.2,1,241,5,1/4/2019 11:13
T00497454,3436,Debit,Cash Withdrawal,1,4500,0,4500,80030.9,1,266,5,1/4/2019 15:20
T00496150,3437,Debit,Cash Withdrawal,1,690,0,690,18776.3,1,179,5,1/4/2019 9:38
T00698572,3438,Debit,Cash Withdrawal,1,4600,0,4600,47805.3,1,329,5,1/4/2019 13:14
T00697320,3439,Debit,Cash Withdrawal,1,7500,0,7500,23884.1,1,304,5,1/4/2019 12:08
T00700599,3440,Debit,Cash Withdrawal,1,700,0,700,18972.1,1,209,5,1/4/2019 9:27
T00697321,3441,Debit,Cash Withdrawal,1,8100,0,8100,31384.1,1,304,5,1/4/2019 10:26
T00768930,3442,Debit,Cash Withdrawal,1,5700,0,5700,77495.9,1,4,5,1/4/2019 13:16
T00770249,3443,Debit,Cash Withdrawal,1,6300,0,6300,24147.1,1,113,5,1/4/2019 16:17
T00770215,3444,Debit,Cash Withdrawal,1,6900,0,6900,30447.1,1,113,5,1/4/2019 11:58
T00876624,3445,Debit,Cash Withdrawal,1,2760,0,2760,35382.7,1,207,5,1/4/2019 13:08
T00876688,3446,Debit,Cash Withdrawal,1,9300,0,9300,26082.7,1,207,5,1/4/2019 11:44
T00872642,3447,Debit,Credit Card Withdrawal,,3600,0,3600,55274.7,1,154,5,1/4/2019 15:32
T00874365,3448,Debit,Cash Withdrawal,1,600,0,600,12989.9,1,23,5,1/4/2019 9:09
T00877585,3449,Debit,Cash Withdrawal,1,1760,0,1760,25406.7,1,291,5,1/4/2019 8:23
T00875611,3450,Debit,Cash Withdrawal,1,2500,0,2500,34493.1,1,78,5,1/4/2019 9:20
T00616474,3451,Debit,Cash Withdrawal,1,240,0,240,26968,1,243,5,1/4/2019 13:53
T00620109,3452,Debit,Cash Withdrawal,1,12400,0,12400,40304.3,1,140,5,1/4/2019 12:26
T00618686,3453,Debit,Credit Card Withdrawal,,3300,0,3300,88751.4,1,253,5,1/4/2019 16:29
T00656711,3454,Debit,Cash Withdrawal,1,1920,0,1920,35682.7,1,10,5,1/4/2019 12:20
T00660189,3455,Debit,Cash Withdrawal,1,1800,0,1800,33901.2,1,174,5,1/4/2019 9:13
T00661410,3456,Debit,Cash Withdrawal,1,270,0,270,20639.3,1,64,5,1/4/2019 12:52
T01907527,3457,Debit,Cash Withdrawal,1,7200,0,7200,51106.6,1,188,5,1/4/2019 10:33
T01901438,3458,Credit,Credit in Cash,,0,17425,17425,64026.6,1,246,5,1/4/2019 14:49
T01899885,3459,Debit,Cash Withdrawal,1,3900,0,3900,42317.4,1,73,5,1/4/2019 11:53
T02393059,3460,Credit,Credit in Cash,,0,9847,9847,34371.5,1,107,5,1/4/2019 12:48
T02372914,3461,Credit,Credit in Cash,,0,41371,41371,53525.3,1,317,5,1/4/2019 9:47
T02382951,3462,Debit,Cash Withdrawal,1,5400,0,5400,32144.8,1,241,5,1/4/2019 9:58
T02393294,3463,Debit,Credit Card Withdrawal,,1600,0,1600,32771.5,1,107,5,1/4/2019 13:08
T03078034,3464,Debit,Cash Withdrawal,1,20000,0,20000,48809.8,1,205,5,1/4/2019 15:32
T00900520,3465,Debit,Cash Withdrawal,1,10200,0,10200,13922.7,1,296,5,1/4/2019 14:41
T00941693,3466,Debit,Cash Withdrawal,1,150,0,150,17245.4,1,136,5,1/4/2019 9:10
T00941188,3467,Debit,Cash Withdrawal,1,780,0,780,46648.3,1,223,5,1/4/2019 9:16
T01039306,3468,Debit,Cash Withdrawal,1,800,0,800,21503.3,1,259,5,1/4/2019 15:27
T01535134,3469,Debit,Cash Withdrawal,1,6900,0,6900,54364.9,1,19,5,1/4/2019 15:40
T01535137,3470,Debit,Cash Withdrawal,1,2100,0,2100,52264.9,1,19,5,1/4/2019 12:36
T01504506,3471,Debit,Cash Withdrawal,1,6600,0,6600,47531.2,1,128,5,1/4/2019 12:11
T00011867,3472,Debit,Cash Withdrawal,1,2300,0,2300,26106.1,1,220,5,1/4/2019 9:01
T00015877,3473,Debit,Cash Withdrawal,1,1520,0,1520,21532,1,179,5,1/4/2019 8:30
T00020638,3474,Debit,Cash Withdrawal,1,7800,0,7800,92328,1,230,5,1/4/2019 10:49
T00008383,3475,Debit,Cash Withdrawal,1,2100,0,2100,38073.8,1,125,5,1/4/2019 11:35
T00008381,3476,Debit,Cash Withdrawal,1,3600,0,3600,34473.8,1,125,5,1/4/2019 15:34
T00008004,3477,Debit,Cash Withdrawal,1,3360,0,3360,23953.8,1,31,5,1/4/2019 16:19
T00006105,3478,Credit,Credit in Cash,,0,4000,4000,23995.1,1,110,5,1/4/2019 15:50
T00883996,3479,Debit,Cash Withdrawal,1,600,0,600,14583.5,1,60,5,1/4/2019 15:15
T00884919,3480,Debit,Cash Withdrawal,1,480,0,480,13790.3,1,234,5,1/4/2019 8:30
T00883995,3481,Debit,Cash Withdrawal,1,540,0,540,14043.5,1,60,5,1/4/2019 17:00
T00884916,3482,Debit,Cash Withdrawal,1,840,0,840,12950.3,1,234,5,1/4/2019 14:09
T00476847,3483,Debit,Cash Withdrawal,1,1560,0,1560,24113.5,1,71,5,1/4/2019 9:28
T00477554,3484,Debit,Cash Withdrawal,1,4700,0,4700,35268.4,1,285,5,1/4/2019 9:05
T00479224,3485,Debit,Cash Withdrawal,1,1360,0,1360,37834.8,1,319,5,1/4/2019 10:52
T00526312,3486,Debit,Cash Withdrawal,1,1200,0,1200,54182.9,1,344,5,1/4/2019 16:44
T00528664,3487,Debit,Cash Withdrawal,1,180,0,180,53633.2,1,293,5,1/4/2019 9:00
T00610418,3488,Debit,Cash Withdrawal,1,1560,0,1560,35743.3,1,305,5,1/4/2019 14:45
T00612605,3489,Debit,Cash Withdrawal,1,4500,0,4500,23912.4,1,223,5,1/4/2019 15:03
T00882223,3490,Debit,Cash Withdrawal,1,2160,0,2160,28348.9,1,139,5,1/4/2019 10:32
T00880560,3491,Debit,Cash Withdrawal,1,3120,0,3120,51960.5,1,220,5,1/4/2019 12:56
T00445553,3492,Debit,Cash Withdrawal,1,8700,0,8700,45659.3,1,300,5,1/4/2019 16:28
T00448727,3493,Debit,Cash Withdrawal,1,3120,0,3120,43185.2,1,223,5,1/4/2019 14:45
T00446582,3494,Debit,Cash Withdrawal,1,180,0,180,29330,1,40,5,1/4/2019 14:49
T00447492,3495,Debit,Cash Withdrawal,1,21900,0,21900,63375,1,336,5,1/4/2019 12:09
T00455630,3496,Debit,Credit Card Withdrawal,,3500,0,3500,36423.7,1,153,5,1/4/2019 10:15
T00457382,3497,Debit,Cash Withdrawal,1,1560,0,1560,50251,1,34,5,1/4/2019 10:59
T01082633,3498,Debit,Cash Withdrawal,1,1080,0,1080,16046.8,1,348,5,1/4/2019 10:28
T01080060,3499,Debit,Cash Withdrawal,1,2000,0,2000,34712.9,1,315,5,1/4/2019 11:36
T01078707,3500,Debit,Cash Withdrawal,1,1400,0,1400,20865.3,1,136,5,1/4/2019 8:32
T01139719,3501,Debit,Cash Withdrawal,1,5700,0,5700,28417.7,1,96,5,1/4/2019 14:59
T01139605,3502,Debit,Cash Withdrawal,1,4960,0,4960,23457.7,1,96,5,1/4/2019 11:11
T01715917,3503,Credit,Credit in Cash,,0,33319,33319,54126.4,1,179,5,1/4/2019 15:00
T01692057,3504,Debit,Cash Withdrawal,1,4500,0,4500,16670.8,1,166,5,1/4/2019 9:32
T01715926,3505,Credit,Credit in Cash,,0,7629,7629,20807.4,1,179,5,1/4/2019 9:12
T01709615,3506,Debit,Cash Withdrawal,1,600,0,600,19639.3,1,254,5,1/4/2019 8:49
T00246341,3507,Credit,Credit in Cash,,0,19118,19118,70147.4,1,285,5,1/4/2019 13:36
T00247628,3508,Debit,Cash Withdrawal,1,24549,0,24549,31483.4,1,146,5,1/4/2019 15:11
T00250490,3509,Debit,Cash Withdrawal,1,600,0,600,27589.3,1,63,5,1/4/2019 12:49
T00248148,3510,Debit,Cash Withdrawal,1,720,0,720,47293.8,1,118,5,1/4/2019 8:16
T00249980,3511,Debit,Cash Withdrawal,1,1800,0,1800,49306.4,1,281,5,1/4/2019 16:04
T00246431,3512,Debit,Cash Withdrawal,1,3000,0,3000,67147.4,1,285,5,1/4/2019 14:07
T00308136,3513,Debit,Cash Withdrawal,1,16800,0,16800,56636.2,1,33,5,1/4/2019 12:57
T00306559,3514,Debit,Cash Withdrawal,1,1000,0,1000,23547.6,1,164,5,1/4/2019 16:21
T00307054,3515,Debit,Cash Withdrawal,1,960,0,960,16602,1,56,5,1/4/2019 11:18
T00309122,3516,Debit,Cash Withdrawal,1,1200,0,1200,26471.8,1,210,5,1/4/2019 9:19
T00307974,3517,Debit,Cash Withdrawal,1,7500,0,7500,49136.2,1,33,5,1/4/2019 8:48
T00305747,3518,Debit,Cash Withdrawal,1,900,0,900,45844.2,1,293,5,1/4/2019 15:35
T00307976,3519,Debit,Cash Withdrawal,1,2700,0,2700,73436.2,1,33,5,1/4/2019 10:43
T00228768,3520,Debit,Cash Withdrawal,1,1560,0,1560,44599.8,1,303,5,1/4/2019 10:46
T00227503,3521,Debit,Cash Withdrawal,1,1600,0,1600,27799.2,1,273,5,1/4/2019 8:54
T00230905,3522,Debit,Cash Withdrawal,1,1680,0,1680,46514.8,1,214,5,1/4/2019 16:25
T00233314,3523,Debit,Cash Withdrawal,1,1260,0,1260,26714.7,1,347,5,1/4/2019 10:10
T01048053,3524,Debit,Cash Withdrawal,1,6900,0,6900,30016.2,1,58,5,1/4/2019 12:52
T01162177,3525,Debit,Cash Withdrawal,1,3840,0,3840,38987.3,1,291,5,1/4/2019 15:50
T01161933,3526,Debit,Cash Withdrawal,1,1600,0,1600,61007.9,1,45,5,1/4/2019 16:05
T01163338,3527,Debit,Cash Withdrawal,1,750,0,750,29566.2,1,253,5,1/4/2019 12:07
T01161260,3528,Debit,Cash Withdrawal,1,960,0,960,12461.1,1,349,5,1/4/2019 12:30
T01161932,3529,Debit,Cash Withdrawal,1,1500,0,1500,59507.9,1,45,5,1/4/2019 10:06
T01409144,3530,Credit,Credit in Cash,,0,2200,2200,23842.9,1,266,5,1/4/2019 13:11
T01436968,3531,Debit,Cash Withdrawal,1,6000,0,6000,53821.8,1,75,5,1/4/2019 12:26
T01441165,3532,Debit,Cash Withdrawal,1,2640,0,2640,26361.4,1,75,5,1/4/2019 16:09
T02810295,3533,Debit,Cash Withdrawal,1,10169,0,10169,50817.3,1,220,5,1/4/2019 14:20
T02789463,3534,Debit,Cash Withdrawal,1,840,0,840,63369.7,1,184,5,1/4/2019 9:48
T02786444,3535,Debit,Cash Withdrawal,1,1800,0,1800,43174.1,1,52,5,1/4/2019 11:00
T02789430,3536,Debit,Cash Withdrawal,1,3040,0,3040,64209.7,1,184,5,1/4/2019 14:42
T02791662,3537,Debit,Cash Withdrawal,1,840,0,840,46769.4,1,166,5,1/4/2019 10:27
T02791661,3538,Debit,Cash Withdrawal,1,2520,0,2520,44249.4,1,166,5,1/4/2019 16:43
T00326554,3539,Debit,Cash Withdrawal,1,1050,0,1050,15643,1,215,5,1/4/2019 14:40
T00323873,3540,Debit,Cash Withdrawal,1,5400,0,5400,84206.3,1,202,5,1/4/2019 13:57
T00367186,3541,Debit,Cash Withdrawal,1,1520,0,1520,22318.1,1,316,5,1/4/2019 11:14
T00366419,3542,Debit,Cash Withdrawal,1,880,0,880,19004.8,1,349,5,1/4/2019 16:07
T00367191,3543,Debit,Cash Withdrawal,1,2160,0,2160,20158.1,1,316,5,1/4/2019 12:29
T00364059,3544,Debit,Cash Withdrawal,1,7800,0,7800,58832.6,1,112,5,1/4/2019 8:36
T00364414,3545,Debit,Cash Withdrawal,1,2320,0,2320,23154.9,1,195,5,1/4/2019 13:32
T00405525,3546,Debit,Cash Withdrawal,1,2800,0,2800,39687.4,1,339,5,1/4/2019 10:25
T00401375,3547,Credit,Credit in Cash,,0,600,600,23269,1,269,5,1/4/2019 9:28
T00715672,3548,Debit,Cash Withdrawal,1,1600,0,1600,76566,1,7,5,1/4/2019 12:25
T00283674,3549,Debit,Cash Withdrawal,1,1560,0,1560,57135.6,1,33,5,1/4/2019 8:09
T00283673,3550,Debit,Cash Withdrawal,1,1200,0,1200,58695.6,1,33,5,1/4/2019 15:04
T00290188,3551,Debit,Cash Withdrawal,1,3200,0,3200,20984.5,1,164,5,1/4/2019 14:19
T00292594,3552,Debit,Cash Withdrawal,1,19500,0,19500,56823.5,1,197,5,1/4/2019 11:30
T01129024,3553,Debit,Cash Withdrawal,1,450,0,450,22038.3,1,60,5,1/4/2019 16:02
T01128475,3554,Debit,Cash Withdrawal,1,2500,0,2500,37062.1,1,221,5,1/4/2019 15:18
T00797437,3555,Debit,Credit Card Withdrawal,,2400,0,2400,25648.3,1,2,5,1/4/2019 12:01
T00794705,3556,Debit,Cash Withdrawal,1,6600,0,6600,21940.4,1,13,5,1/4/2019 14:49
T00796913,3557,Debit,Cash Withdrawal,1,750,0,750,20665,1,312,5,1/4/2019 9:57
T01099802,3558,Credit,Credit in Cash,,0,4400,4400,29075.1,1,59,5,1/4/2019 11:09
T00720945,3559,Debit,Cash Withdrawal,1,570,0,570,17617.2,1,124,5,1/4/2019 12:38
T00722808,3560,Debit,Cash Withdrawal,1,720,0,720,19732.5,1,268,5,1/4/2019 14:20
T00720946,3561,Debit,Cash Withdrawal,1,810,0,810,18187.2,1,124,5,1/4/2019 15:04
T00667051,3562,Debit,Cash Withdrawal,1,3700,0,3700,36323.5,1,331,5,1/4/2019 11:13
T00667846,3563,Debit,Cash Withdrawal,1,1800,0,1800,26877.8,1,113,5,1/4/2019 14:04
T00667869,3564,Debit,Cash Withdrawal,1,1300,0,1300,28677.8,1,113,5,1/4/2019 11:27
T00738261,3565,Debit,Cash Withdrawal,1,3000,0,3000,39095.5,1,218,5,1/4/2019 8:48
T00739733,3566,Debit,Cash Withdrawal,1,640,0,640,24772.2,1,156,5,1/4/2019 14:00
T00736239,3567,Debit,Cash Withdrawal,1,12100,0,12100,43679.4,1,65,5,1/4/2019 13:39
T00739143,3568,Debit,Cash Withdrawal,1,1280,0,1280,19231.4,1,254,5,1/4/2019 13:43
T00842163,3569,Debit,Cash Withdrawal,1,2280,0,2280,49835.1,1,294,5,1/4/2019 14:10
T00840834,3570,Debit,Credit Card Withdrawal,,700,0,700,38125.2,1,305,5,1/4/2019 11:32
T00592869,3571,Debit,Cash Withdrawal,1,2800,0,2800,18196.3,1,77,5,1/4/2019 13:18
T00588698,3572,Debit,Cash Withdrawal,1,3900,0,3900,49647.5,1,159,5,1/4/2019 10:06
T00625778,3573,Debit,Cash Withdrawal,1,7500,0,7500,25491.7,1,209,5,1/4/2019 10:30
T00624276,3574,Debit,Cash Withdrawal,1,6600,0,6600,63283.2,1,246,5,1/4/2019 16:29
T00626404,3575,Debit,Cash Withdrawal,1,6000,0,6000,28997.1,1,45,5,1/4/2019 9:31
T01547045,3576,Credit,Credit in Cash,,0,1700,1700,35245.6,1,86,5,1/4/2019 9:00
T01577162,3577,Debit,Cash Withdrawal,1,27000,0,27000,55957.9,1,146,5,1/4/2019 9:00
T01977320,3578,Credit,Credit in Cash,,0,900,900,22297.9,1,188,5,1/4/2019 13:53
T01921141,3579,Credit,Credit in Cash,,0,33291,33291,47628.3,1,229,5,1/4/2019 10:32
T01920891,3580,Credit,Credit in Cash,,0,37308,37308,78307,1,272,5,1/4/2019 14:26
T02780630,3581,Debit,Cash Withdrawal,1,14300,0,14300,9088.3,1,35,5,1/4/2019 12:09
T02747434,3582,Debit,Credit Card Withdrawal,,1400,0,1400,45143.7,1,196,5,1/4/2019 14:32
T02786379,3583,Debit,Cash Withdrawal,1,4200,0,4200,38974.1,1,52,5,1/4/2019 11:21
T02779706,3584,Debit,Cash Withdrawal,1,7800,0,7800,-629.7,1,257,5,1/4/2019 11:14
T02736069,3585,Credit,Credit in Cash,,0,8508,8508,37876.1,1,159,5,1/4/2019 15:37
T00891714,3586,Debit,Cash Withdrawal,1,2400,0,2400,29751.6,1,171,5,1/4/2019 15:26
T00893349,3587,Debit,Cash Withdrawal,1,720,0,720,27503,1,211,5,1/4/2019 11:57
